id: 0164 |line id: 592   |timestamp: 0.227237 |next line id: 595   |timestamp: 0.227975 |time_spend: 0.000738   |total_time_spend: 0.000738
id: 0164 |line id: 98324 |timestamp: 51.502453 |next line id: 98327 |timestamp: 51.504451 |time_spend: 0.001998   |total_time_spend: 0.037599
id: 0164 |line id: 100368 |timestamp: 52.441496 |next line id: 100370 |timestamp: 52.441989 |time_spend: 0.000493   |total_time_spend: 0.038092
id: 0164 |line id: 101011 |timestamp: 52.722747 |next line id: 101014 |timestamp: 52.724459 |time_spend: 0.001712   |total_time_spend: 0.039804
id: 0164 |line id: 106225 |timestamp: 55.230431 |next line id: 106226 |timestamp: 55.230679 |time_spend: 0.000248   |total_time_spend: 0.040052
id: 0164 |line id: 106610 |timestamp: 55.429818 |next line id: 106612 |timestamp: 55.430520 |time_spend: 0.000702   |total_time_spend: 0.040754
id: 0164 |line id: 106791 |timestamp: 55.521671 |next line id: 106793 |timestamp: 55.522183 |time_spend: 0.000512   |total_time_spend: 0.041266
id: 0164 |line id: 110379 |timestamp: 57.542375 |next line id: 110382 |timestamp: 57.544853 |time_spend: 0.002478   |total_time_spend: 0.043744
id: 0164 |line id: 110843 |timestamp: 57.827105 |next line id: 110844 |timestamp: 57.827355 |time_spend: 0.00025    |total_time_spend: 0.043994
id: 0164 |line id: 112661 |timestamp: 59.049861 |next line id: 112663 |timestamp: 59.052097 |time_spend: 0.002236   |total_time_spend: 0.04623
id: 0164 |line id: 121552 |timestamp: 64.415909 |next line id: 121556 |timestamp: 64.418908 |time_spend: 0.002999   |total_time_spend: 0.049229
id: 0164 |line id: 130248 |timestamp: 69.322467 |next line id: 130249 |timestamp: 69.322973 |time_spend: 0.000506   |total_time_spend: 0.049735
id: 0164 |line id: 133453 |timestamp: 71.130814 |next line id: 133457 |timestamp: 71.134673 |time_spend: 0.003859   |total_time_spend: 0.053594
id: 0164 |line id: 133759 |timestamp: 71.302058 |next line id: 133761 |timestamp: 71.302556 |time_spend: 0.000498   |total_time_spend: 0.054092
id: 0164 |line id: 134537 |timestamp: 71.732649 |next line id: 134539 |timestamp: 71.733154 |time_spend: 0.000505   |total_time_spend: 0.054597
id: 0164 |line id: 135881 |timestamp: 72.527087 |next line id: 135883 |timestamp: 72.527562 |time_spend: 0.000475   |total_time_spend: 0.055072
id: 0164 |line id: 136801 |timestamp: 72.997549 |next line id: 136805 |timestamp: 73.000295 |time_spend: 0.002746   |total_time_spend: 0.057818
id: 0164 |line id: 138040 |timestamp: 73.682398 |next line id: 138042 |timestamp: 73.682902 |time_spend: 0.000504   |total_time_spend: 0.058322
id: 0164 |line id: 140261 |timestamp: 74.891913 |next line id: 140263 |timestamp: 74.892446 |time_spend: 0.000533   |total_time_spend: 0.058855
id: 0164 |line id: 141100 |timestamp: 75.390142 |next line id: 141102 |timestamp: 75.390924 |time_spend: 0.000782   |total_time_spend: 0.059636999999999996
id: 0164 |line id: 142221 |timestamp: 76.026739 |next line id: 142222 |timestamp: 76.026967 |time_spend: 0.000228   |total_time_spend: 0.059864999999999995
id: 0164 |line id: 144594 |timestamp: 77.468367 |next line id: 144599 |timestamp: 77.470216 |time_spend: 0.001849   |total_time_spend: 0.06171399999999999
id: 0164 |line id: 147991 |timestamp: 79.333677 |next line id: 147994 |timestamp: 79.334401 |time_spend: 0.000724   |total_time_spend: 0.062437999999999994
id: 0164 |line id: 149754 |timestamp: 80.282318 |next line id: 149756 |timestamp: 80.282821 |time_spend: 0.000503   |total_time_spend: 0.062941
id: 0164 |line id: 152050 |timestamp: 81.611077 |next line id: 152051 |timestamp: 81.611314 |time_spend: 0.000237   |total_time_spend: 0.063178
id: 0164 |line id: 152547 |timestamp: 81.889883 |next line id: 152548 |timestamp: 81.890120 |time_spend: 0.000237   |total_time_spend: 0.063415
id: 0164 |line id: 164394 |timestamp: 90.241001 |next line id: 164399 |timestamp: 90.242502 |time_spend: 0.001501   |total_time_spend: 0.064916
id: 0164 |line id: 165160 |timestamp: 90.533858 |next line id: 165162 |timestamp: 90.534375 |time_spend: 0.000517   |total_time_spend: 0.065433
id: 0164 |line id: 177216 |timestamp: 99.737914 |next line id: 177217 |timestamp: 99.738150 |time_spend: 0.000236   |total_time_spend: 0.065669
id: 0164 |line id: 178762 |timestamp: 100.788919 |next line id: 178764 |timestamp: 100.789426 |time_spend: 0.000507   |total_time_spend: 0.066176
id: 0164 |line id: 181154 |timestamp: 101.660102 |next line id: 181157 |timestamp: 101.660836 |time_spend: 0.000734   |total_time_spend: 0.06691
id: 0164 |line id: 181335 |timestamp: 101.729729 |next line id: 181336 |timestamp: 101.729989 |time_spend: 0.00026    |total_time_spend: 0.06717
id: 0164 |line id: 182371 |timestamp: 102.108952 |next line id: 182373 |timestamp: 102.109457 |time_spend: 0.000505   |total_time_spend: 0.067675
id: 0164 |line id: 183136 |timestamp: 102.409910 |next line id: 183137 |timestamp: 102.410154 |time_spend: 0.000244   |total_time_spend: 0.067919
id: 0164 |line id: 184858 |timestamp: 103.538614 |next line id: 184861 |timestamp: 103.539354 |time_spend: 0.00074    |total_time_spend: 0.068659
id: 0164 |line id: 190568 |timestamp: 108.319939 |next line id: 190569 |timestamp: 108.320174 |time_spend: 0.000235   |total_time_spend: 0.068894
id: 0164 |line id: 191909 |timestamp: 109.070451 |next line id: 191910 |timestamp: 109.070695 |time_spend: 0.000244   |total_time_spend: 0.06913799999999999
id: 0164 |line id: 192416 |timestamp: 109.258883 |next line id: 192417 |timestamp: 109.259105 |time_spend: 0.000222   |total_time_spend: 0.06935999999999999
id: 0164 |line id: 193036 |timestamp: 109.490520 |next line id: 193037 |timestamp: 109.491038 |time_spend: 0.000518   |total_time_spend: 0.069878
id: 0164 |line id: 193646 |timestamp: 109.729171 |next line id: 193648 |timestamp: 109.729707 |time_spend: 0.000536   |total_time_spend: 0.07041399999999999
id: 0164 |line id: 194790 |timestamp: 110.120520 |next line id: 194792 |timestamp: 110.121026 |time_spend: 0.000506   |total_time_spend: 0.07092
id: 0164 |line id: 195040 |timestamp: 110.200446 |next line id: 195042 |timestamp: 110.200947 |time_spend: 0.000501   |total_time_spend: 0.071421
id: 0164 |line id: 195394 |timestamp: 110.299932 |next line id: 195396 |timestamp: 110.300425 |time_spend: 0.000493   |total_time_spend: 0.07191399999999999
id: 0164 |line id: 195691 |timestamp: 110.410151 |next line id: 195693 |timestamp: 110.410640 |time_spend: 0.000489   |total_time_spend: 0.072403
id: 0164 |line id: 197661 |timestamp: 111.080104 |next line id: 197663 |timestamp: 111.080602 |time_spend: 0.000498   |total_time_spend: 0.072901
id: 0164 |line id: 197866 |timestamp: 111.139725 |next line id: 197867 |timestamp: 111.139947 |time_spend: 0.000222   |total_time_spend: 0.073123
id: 0164 |line id: 199337 |timestamp: 111.610262 |next line id: 199338 |timestamp: 111.610508 |time_spend: 0.000246   |total_time_spend: 0.07336899999999999
id: 0164 |line id: 199887 |timestamp: 111.809740 |next line id: 199888 |timestamp: 111.809981 |time_spend: 0.000241   |total_time_spend: 0.07361
id: 0164 |line id: 200649 |timestamp: 112.079789 |next line id: 200650 |timestamp: 112.080028 |time_spend: 0.000239   |total_time_spend: 0.073849
id: 0164 |line id: 201404 |timestamp: 112.369783 |next line id: 201405 |timestamp: 112.370003 |time_spend: 0.00022    |total_time_spend: 0.074069
id: 0164 |line id: 203175 |timestamp: 112.928809 |next line id: 203177 |timestamp: 112.929317 |time_spend: 0.000508   |total_time_spend: 0.07457699999999999
id: 0164 |line id: 204672 |timestamp: 113.419867 |next line id: 204674 |timestamp: 113.420368 |time_spend: 0.000501   |total_time_spend: 0.07507799999999999
id: 0164 |line id: 206032 |timestamp: 113.890409 |next line id: 206033 |timestamp: 113.890649 |time_spend: 0.00024    |total_time_spend: 0.075318
id: 0164 |line id: 207805 |timestamp: 114.530257 |next line id: 207807 |timestamp: 114.530769 |time_spend: 0.000512   |total_time_spend: 0.07583
id: 0164 |line id: 208404 |timestamp: 114.720331 |next line id: 208406 |timestamp: 114.720846 |time_spend: 0.000515   |total_time_spend: 0.076345
id: 0164 |line id: 211888 |timestamp: 115.940202 |next line id: 211890 |timestamp: 115.940716 |time_spend: 0.000514   |total_time_spend: 0.076859
id: 0164 |line id: 212845 |timestamp: 116.223102 |next line id: 212846 |timestamp: 116.223354 |time_spend: 0.000252   |total_time_spend: 0.077111
id: 0164 |line id: 213162 |timestamp: 116.317034 |next line id: 213166 |timestamp: 116.318020 |time_spend: 0.000986   |total_time_spend: 0.078097
id: 0164 |line id: 213725 |timestamp: 116.509532 |next line id: 213726 |timestamp: 116.509762 |time_spend: 0.00023    |total_time_spend: 0.078327
id: 0164 |line id: 215055 |timestamp: 116.990433 |next line id: 215056 |timestamp: 116.990681 |time_spend: 0.000248   |total_time_spend: 0.07857499999999999
id: 0164 |line id: 215759 |timestamp: 117.189541 |next line id: 215761 |timestamp: 117.190047 |time_spend: 0.000506   |total_time_spend: 0.079081
id: 0164 |line id: 219955 |timestamp: 118.670512 |next line id: 219957 |timestamp: 118.671020 |time_spend: 0.000508   |total_time_spend: 0.079589
id: 0164 |line id: 221468 |timestamp: 119.171142 |next line id: 221469 |timestamp: 119.171398 |time_spend: 0.000256   |total_time_spend: 0.079845
id: 0164 |line id: 221936 |timestamp: 119.325780 |next line id: 221938 |timestamp: 119.326284 |time_spend: 0.000504   |total_time_spend: 0.080349
id: 0164 |line id: 223109 |timestamp: 119.709308 |next line id: 223111 |timestamp: 119.709820 |time_spend: 0.000512   |total_time_spend: 0.080861
id: 0164 |line id: 225478 |timestamp: 120.590987 |next line id: 225480 |timestamp: 120.591505 |time_spend: 0.000518   |total_time_spend: 0.081379
id: 0164 |line id: 226834 |timestamp: 121.020323 |next line id: 226838 |timestamp: 121.021325 |time_spend: 0.001002   |total_time_spend: 0.08238100000000001
id: 0164 |line id: 227181 |timestamp: 121.131178 |next line id: 227182 |timestamp: 121.131396 |time_spend: 0.000218   |total_time_spend: 0.082599
id: 0164 |line id: 227490 |timestamp: 121.209698 |next line id: 227492 |timestamp: 121.210200 |time_spend: 0.000502   |total_time_spend: 0.08310100000000001
id: 0164 |line id: 228103 |timestamp: 121.409789 |next line id: 228104 |timestamp: 121.410024 |time_spend: 0.000235   |total_time_spend: 0.08333600000000001
id: 0164 |line id: 228715 |timestamp: 121.609601 |next line id: 228718 |timestamp: 121.610347 |time_spend: 0.000746   |total_time_spend: 0.084082
id: 0164 |line id: 229207 |timestamp: 121.789366 |next line id: 229209 |timestamp: 121.789890 |time_spend: 0.000524   |total_time_spend: 0.084606
id: 0164 |line id: 231355 |timestamp: 122.527463 |next line id: 231358 |timestamp: 122.528698 |time_spend: 0.001235   |total_time_spend: 0.085841
id: 0164 |line id: 232105 |timestamp: 122.809232 |next line id: 232109 |timestamp: 122.810241 |time_spend: 0.001009   |total_time_spend: 0.08685
id: 0164 |line id: 232432 |timestamp: 122.910261 |next line id: 232433 |timestamp: 122.910502 |time_spend: 0.000241   |total_time_spend: 0.087091
id: 0164 |line id: 233250 |timestamp: 123.200875 |next line id: 233251 |timestamp: 123.201118 |time_spend: 0.000243   |total_time_spend: 0.087334
id: 0164 |line id: 235793 |timestamp: 124.034028 |next line id: 235794 |timestamp: 124.034298 |time_spend: 0.00027    |total_time_spend: 0.087604
id: 0164 |line id: 236099 |timestamp: 124.132984 |next line id: 236100 |timestamp: 124.133236 |time_spend: 0.000252   |total_time_spend: 0.087856
id: 0164 |line id: 236663 |timestamp: 124.328711 |next line id: 236664 |timestamp: 124.328965 |time_spend: 0.000254   |total_time_spend: 0.08811000000000001
id: 0164 |line id: 237856 |timestamp: 124.710773 |next line id: 237857 |timestamp: 124.711018 |time_spend: 0.000245   |total_time_spend: 0.088355
id: 0164 |line id: 238850 |timestamp: 125.020056 |next line id: 238852 |timestamp: 125.020563 |time_spend: 0.000507   |total_time_spend: 0.088862
id: 0164 |line id: 240033 |timestamp: 125.410726 |next line id: 240035 |timestamp: 125.411240 |time_spend: 0.000514   |total_time_spend: 0.089376
id: 0164 |line id: 240332 |timestamp: 125.500969 |next line id: 240334 |timestamp: 125.501467 |time_spend: 0.000498   |total_time_spend: 0.089874
id: 0164 |line id: 241439 |timestamp: 125.873871 |next line id: 241440 |timestamp: 125.874104 |time_spend: 0.000233   |total_time_spend: 0.09010699999999999
id: 0164 |line id: 241808 |timestamp: 125.980572 |next line id: 241809 |timestamp: 125.980837 |time_spend: 0.000265   |total_time_spend: 0.090372
id: 0164 |line id: 242501 |timestamp: 126.210507 |next line id: 242502 |timestamp: 126.210774 |time_spend: 0.000267   |total_time_spend: 0.090639
id: 0164 |line id: 244848 |timestamp: 127.032909 |next line id: 244849 |timestamp: 127.033142 |time_spend: 0.000233   |total_time_spend: 0.090872
id: 0164 |line id: 245145 |timestamp: 127.127625 |next line id: 245147 |timestamp: 127.128134 |time_spend: 0.000509   |total_time_spend: 0.09138099999999999
id: 0164 |line id: 247190 |timestamp: 127.840929 |next line id: 247191 |timestamp: 127.841167 |time_spend: 0.000238   |total_time_spend: 0.09161899999999999
id: 0164 |line id: 247425 |timestamp: 127.911097 |next line id: 247426 |timestamp: 127.911299 |time_spend: 0.000202   |total_time_spend: 0.09182099999999999
id: 0164 |line id: 248244 |timestamp: 128.189804 |next line id: 248245 |timestamp: 128.190055 |time_spend: 0.000251   |total_time_spend: 0.09207199999999999
id: 0164 |line id: 248618 |timestamp: 128.309748 |next line id: 248621 |timestamp: 128.310475 |time_spend: 0.000727   |total_time_spend: 0.09279899999999999
id: 0164 |line id: 249446 |timestamp: 128.571142 |next line id: 249447 |timestamp: 128.571390 |time_spend: 0.000248   |total_time_spend: 0.09304699999999999
id: 0164 |line id: 250415 |timestamp: 128.890778 |next line id: 250417 |timestamp: 128.891288 |time_spend: 0.00051    |total_time_spend: 0.09355699999999999
id: 0164 |line id: 251201 |timestamp: 129.150279 |next line id: 251203 |timestamp: 129.150782 |time_spend: 0.000503   |total_time_spend: 0.09405999999999999
id: 0164 |line id: 251809 |timestamp: 129.350903 |next line id: 251811 |timestamp: 129.352118 |time_spend: 0.001215   |total_time_spend: 0.09527499999999998
id: 0164 |line id: 252173 |timestamp: 129.471194 |next line id: 252178 |timestamp: 129.472913 |time_spend: 0.001719   |total_time_spend: 0.09699399999999998
id: 0164 |line id: 252646 |timestamp: 129.640891 |next line id: 252647 |timestamp: 129.641078 |time_spend: 0.000187   |total_time_spend: 0.09718099999999999
id: 0164 |line id: 254317 |timestamp: 130.212757 |next line id: 254319 |timestamp: 130.213271 |time_spend: 0.000514   |total_time_spend: 0.09769499999999999
id: 0164 |line id: 255251 |timestamp: 130.513256 |next line id: 255256 |timestamp: 130.514995 |time_spend: 0.001739   |total_time_spend: 0.099434
id: 0164 |line id: 255605 |timestamp: 130.631421 |next line id: 255607 |timestamp: 130.631919 |time_spend: 0.000498   |total_time_spend: 0.09993199999999999
id: 0164 |line id: 257583 |timestamp: 131.280542 |next line id: 257584 |timestamp: 131.280771 |time_spend: 0.000229   |total_time_spend: 0.10016099999999999
id: 0164 |line id: 257899 |timestamp: 131.391072 |next line id: 257901 |timestamp: 131.391577 |time_spend: 0.000505   |total_time_spend: 0.10066599999999999
id: 0164 |line id: 258750 |timestamp: 131.681102 |next line id: 258751 |timestamp: 131.681335 |time_spend: 0.000233   |total_time_spend: 0.10089899999999999
id: 0164 |line id: 259402 |timestamp: 131.881119 |next line id: 259404 |timestamp: 131.881636 |time_spend: 0.000517   |total_time_spend: 0.10141599999999999
id: 0164 |line id: 260026 |timestamp: 132.080868 |next line id: 260027 |timestamp: 132.081086 |time_spend: 0.000218   |total_time_spend: 0.10163399999999999
id: 0164 |line id: 260609 |timestamp: 132.249996 |next line id: 260610 |timestamp: 132.250246 |time_spend: 0.00025    |total_time_spend: 0.10188399999999999
id: 0164 |line id: 262019 |timestamp: 132.738330 |next line id: 262024 |timestamp: 132.739575 |time_spend: 0.001245   |total_time_spend: 0.10312899999999998
id: 0164 |line id: 262359 |timestamp: 132.836408 |next line id: 262360 |timestamp: 132.836635 |time_spend: 0.000227   |total_time_spend: 0.10335599999999999
id: 0164 |line id: 262658 |timestamp: 132.932731 |next line id: 262663 |timestamp: 132.933942 |time_spend: 0.001211   |total_time_spend: 0.104567
id: 0164 |line id: 262910 |timestamp: 133.028222 |next line id: 262914 |timestamp: 133.029235 |time_spend: 0.001013   |total_time_spend: 0.10558
id: 0164 |line id: 263250 |timestamp: 133.140724 |next line id: 263251 |timestamp: 133.141458 |time_spend: 0.000734   |total_time_spend: 0.10631399999999999
id: 0164 |line id: 264063 |timestamp: 133.418684 |next line id: 264067 |timestamp: 133.419739 |time_spend: 0.001055   |total_time_spend: 0.10736899999999999
id: 0164 |line id: 264816 |timestamp: 133.709874 |next line id: 264819 |timestamp: 133.710621 |time_spend: 0.000747   |total_time_spend: 0.10811599999999999
id: 0164 |line id: 265417 |timestamp: 133.892686 |next line id: 265418 |timestamp: 133.892954 |time_spend: 0.000268   |total_time_spend: 0.108384
id: 0164 |line id: 265714 |timestamp: 133.991152 |next line id: 265715 |timestamp: 133.991377 |time_spend: 0.000225   |total_time_spend: 0.108609
id: 0164 |line id: 265984 |timestamp: 134.080448 |next line id: 265986 |timestamp: 134.080959 |time_spend: 0.000511   |total_time_spend: 0.10912
id: 0164 |line id: 266967 |timestamp: 134.401101 |next line id: 266969 |timestamp: 134.401610 |time_spend: 0.000509   |total_time_spend: 0.10962899999999999
id: 0164 |line id: 267154 |timestamp: 134.460884 |next line id: 267155 |timestamp: 134.461041 |time_spend: 0.000157   |total_time_spend: 0.109786
id: 0164 |line id: 267552 |timestamp: 134.591818 |next line id: 267553 |timestamp: 134.592054 |time_spend: 0.000236   |total_time_spend: 0.110022
id: 0164 |line id: 267722 |timestamp: 134.649443 |next line id: 267727 |timestamp: 134.651198 |time_spend: 0.001755   |total_time_spend: 0.111777
id: 0164 |line id: 268268 |timestamp: 134.843250 |next line id: 268270 |timestamp: 134.843738 |time_spend: 0.000488   |total_time_spend: 0.112265
id: 0164 |line id: 269452 |timestamp: 135.229585 |next line id: 269453 |timestamp: 135.229827 |time_spend: 0.000242   |total_time_spend: 0.11250700000000001
id: 0164 |line id: 272016 |timestamp: 136.110396 |next line id: 272019 |timestamp: 136.111180 |time_spend: 0.000784   |total_time_spend: 0.113291
id: 0164 |line id: 272522 |timestamp: 136.281443 |next line id: 272523 |timestamp: 136.281652 |time_spend: 0.000209   |total_time_spend: 0.1135
id: 0164 |line id: 274111 |timestamp: 136.831652 |next line id: 274112 |timestamp: 136.831901 |time_spend: 0.000249   |total_time_spend: 0.113749
id: 0164 |line id: 274580 |timestamp: 136.980999 |next line id: 274582 |timestamp: 136.981489 |time_spend: 0.00049    |total_time_spend: 0.11423900000000001
id: 0164 |line id: 274733 |timestamp: 137.031559 |next line id: 274734 |timestamp: 137.031803 |time_spend: 0.000244   |total_time_spend: 0.114483
id: 0164 |line id: 275864 |timestamp: 137.411595 |next line id: 275869 |timestamp: 137.412825 |time_spend: 0.00123    |total_time_spend: 0.115713
id: 0164 |line id: 276140 |timestamp: 137.501736 |next line id: 276142 |timestamp: 137.502238 |time_spend: 0.000502   |total_time_spend: 0.116215
id: 0164 |line id: 276490 |timestamp: 137.611518 |next line id: 276491 |timestamp: 137.611751 |time_spend: 0.000233   |total_time_spend: 0.116448
id: 0164 |line id: 277559 |timestamp: 137.960184 |next line id: 277564 |timestamp: 137.961406 |time_spend: 0.001222   |total_time_spend: 0.11767
id: 0164 |line id: 278177 |timestamp: 138.171856 |next line id: 278178 |timestamp: 138.172098 |time_spend: 0.000242   |total_time_spend: 0.117912
id: 0164 |line id: 279533 |timestamp: 138.525684 |next line id: 279537 |timestamp: 138.526684 |time_spend: 0.001      |total_time_spend: 0.118912
id: 0164 |line id: 279969 |timestamp: 138.631596 |next line id: 279970 |timestamp: 138.631859 |time_spend: 0.000263   |total_time_spend: 0.119175
